746	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#186.204#186.556
747	функционировать	функционировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#186.556#186.916
748	ну	ну	PART	_	_	_	_	_	@djup1961m-words#186.98#187.201
749	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#187.201#187.422
750	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@djup1961m-words#187.422#187.643
751	взяла	брать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#187.643#187.864
752	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#187.864#188.085
753	лопнула	лопнуть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#188.085#188.31
754	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#188.47#189.07
755	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#189.07#189.67
756	ну	ну	PART	_	_	_	_	_	@djup1961m-words#201.905#202.196
757	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#202.196#202.487
758	бы	бы	AUX	_	_	_	_	_	@djup1961m-words#202.487#202.778
759	не	не	PART	_	_	_	_	_	@djup1961m-words#202.778#203.069
760	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#203.069#203.36
761	так	так	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#203.36#203.651
762	что	что	SCONJ	_	_	_	_	_	@djup1961m-words#203.651#203.942
763	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#203.942#204.233
764	ыыы	ыы	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@djup1961m-words#204.233#204.524
765	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#204.524#204.815
766	вот	вот	PART	_	_	_	_	_	@djup1961m-words#204.815#205.106
767	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#205.106#205.397
768	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#205.397#205.688
769	плохо	плохой	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#205.688#205.979
770	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#205.979#206.27
771	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#206.27#206.561
772	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#206.561#206.852
773	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@djup1961m-words#206.852#207.143
774	ж	же	PART	_	_	_	_	_	@djup1961m-words#207.143#207.434
775	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#207.434#207.725
776	не	не	PART	_	_	_	_	_	@djup1961m-words#207.725#208.016
777	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#208.016#208.307
778	апокалипсис	апокалипсис	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#208.307#208.598
779	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#208.598#208.889
780	наблюдаем	наблюдать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#208.889#209.18
781	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#209.18#209.471
782	когда	когда	SCONJ	_	_	_	_	_	@djup1961m-words#209.471#209.762
783	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#209.762#210.053
784	вокруг	вокруг	ADP	_	_	_	_	_	@djup1961m-words#210.053#210.344
785	рушится	рушиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#210.344#210.635
786	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#210.635#210.926
787	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#210.926#211.217
788	варятся	варить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#211.217#211.508
789	живьем	живьем	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#211.508#211.799
790	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#211.799#212.09
791	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#212.09#212.381
792	единичный	единичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#212.381#212.672
793	случай	случай	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#212.672#212.985
794	совершенного	совершенный	VERB	_	Aspect=Perf|Case=Gen|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#213.73#214.383
795	безобразия	безобразие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#214.383#215.036
796	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#215.036#215.69
797	нуу	ну	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#217.11#217.35
798	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#217.35#217.59
799	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#217.59#217.83
800	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#217.83#218.07
801	не	не	PART	_	_	_	_	_	@djup1961m-words#218.07#218.31
802	вижу	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#218.31#218.55
803	ну	ну	PART	_	_	_	_	_	@djup1961m-words#225.045#225.322
804	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#225.322#225.599
805	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#225.599#225.876
806	так	так	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#225.876#226.155
807	да	да	PART	_	_	_	_	_	@djup1961m-words#226.305#226.588
808	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#226.588#226.871
809	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#226.871#227.154
810	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#227.154#227.437
811	когда	когда	SCONJ	_	_	_	_	_	@djup1961m-words#227.437#227.72
812	проверяют	проверять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#227.72#228.003
813	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#228.003#228.286
814	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#228.286#228.569
815	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#228.569#228.852
816	прорывает	прорывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#228.852#229.135
817	ну	ну	PART	_	_	_	_	_	@djup1961m-words#229.22#229.415
818	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#229.415#229.61
819	не	не	PART	_	_	_	_	_	@djup1961m-words#229.61#229.805
820	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#229.805#230.0
821	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#230.0#230.195
822	двадцать	двадцать	NUM	_	Case=Nom	_	_	_	@djup1961m-words#230.195#230.39
823	пять	пять	NUM	_	Case=Nom	_	_	_	@djup1961m-words#230.39#230.585
824	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#230.585#230.78
825	или	или	CCONJ	_	_	_	_	_	@djup1961m-words#230.78#230.98
826	или	или	CCONJ	_	_	_	_	_	@djup1961m-words#231.641#232.275
827	просто	просто	PART	_	_	_	_	_	@djup1961m-words#232.275#232.909
828	на...	на...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#232.909#233.543
829	надо	надо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#233.543#234.177
830	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#234.177#234.811
831	эммм	эммма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#234.811#235.445
832	не	не	PART	_	_	_	_	_	@djup1961m-words#235.445#235.705
833	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#235.705#236.081
834	постоку-поскоку	постоку-поскоку	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#238.829#239.189
835	у	у	ADP	_	_	_	_	_	@djup1961m-words#239.189#239.549
836	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@djup1961m-words#239.549#239.909
837	много	много	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#239.909#240.269
838	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#240.269#240.629
839	больших	большой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@djup1961m-words#240.629#240.989
840	домов	дом	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#240.989#241.349
841	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#241.349#241.709
842	то	тот	SCONJ	_	_	_	_	_	@djup1961m-words#241.709#242.069
843	давление	давление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#242.069#242.429
844	в	в	ADP	_	_	_	_	_	@djup1961m-words#242.429#242.789
845	системе	система	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#242.789#243.149
846	высокое	высокий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#243.149#243.509
847	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#243.509#243.869
848	система	система	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#243.869#244.229
849	должна	должен	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#244.229#244.589
850	поддерживаться	поддерживать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Pass	_	_	_	@djup1961m-words#244.589#244.949
851	в	в	ADP	_	_	_	_	_	@djup1961m-words#244.949#245.309
852	исправности	исправность	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#245.309#245.669
853	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#245.669#246.029
854	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#246.029#246.389
855	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#246.389#246.749
856	в	в	ADP	_	_	_	_	_	@djup1961m-words#246.749#247.109
857	надлежащем	надлежащий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#247.109#247.469
858	состоянии	состояние	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#247.469#247.84
859	в	в	ADP	_	_	_	_	_	@djup1961m-words#247.89#248.159
860	маленьких	маленький	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@djup1961m-words#248.159#248.428
861	городах	город	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#248.428#248.697
862	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#248.697#248.966
863	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#248.966#249.235
864	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#249.235#249.504
865	не	не	PART	_	_	_	_	_	@djup1961m-words#249.504#249.773
866	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#249.773#250.042
867	давление	давление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#250.042#250.311
868	в	в	ADP	_	_	_	_	_	@djup1961m-words#250.311#250.58
869	трубах	труба	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#250.58#250.85
870	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#251.36#251.654
871	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#251.654#251.948
872	прорывает	прорывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#251.948#252.242
873	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#252.242#252.536
874	реже	редко	ADV	_	Degree=Cmp	_	_	_	@djup1961m-words#252.536#252.83
875	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#252.83#253.124
876	все-таки	все-таки	PART	_	_	_	_	_	@djup1961m-words#253.124#253.418
877	мегаполис	мегаполис	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#253.418#253.712
878	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#253.712#254.006
879	мегаполис	мегаполис	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#254.006#254.3
880	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#254.3#254.594
881	с	с	ADP	_	_	_	_	_	@djup1961m-words#254.594#254.888
882	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@djup1961m-words#254.888#255.182
883	полностью	полностью	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#255.182#255.476
884	согласен	согласный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#255.476#255.77
885	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#255.77#256.064
886	что	что	SCONJ	_	_	_	_	_	@djup1961m-words#256.064#256.358
887	за	за	ADP	_	_	_	_	_	@djup1961m-words#256.358#256.652
888	этим	этот	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#256.652#256.946
889	делом	дело	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#256.946#257.24
890	надо	надо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#257.24#257.534
891	следить	следить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#257.534#257.828
892	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#257.828#258.122
893	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#258.122#258.416
894	надо	надо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#258.416#258.71
895	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#258.71#259.004
896	менять	менять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#259.004#259.3
897	но	но	CCONJ	_	_	_	_	_	@djup1961m-words#259.62#259.932
898	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#259.932#260.244
899	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@djup1961m-words#260.244#260.556
900	пять	пять	NUM	_	Case=Acc	_	_	_	@djup1961m-words#260.556#260.868
901	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#260.868#261.18
902	надо	надо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#261.18#261.492
903	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#261.492#261.804
904	заниматься	заниматься	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@djup1961m-words#261.804#262.116
905	трубами	труба	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#262.116#262.428
906	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#262.428#262.74
907	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#262.74#263.052
908	не	не	PART	_	_	_	_	_	@djup1961m-words#263.052#263.364
909	разоблачением	разоблачение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#263.364#263.676
910	сталинизма	сталинизм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#263.676#263.988
911	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#263.988#264.3
912	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#264.3#264.612
913	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#264.612#264.924
914	когда	когда	SCONJ	_	_	_	_	_	@djup1961m-words#264.924#265.236
915	про	про	ADP	_	_	_	_	_	@djup1961m-words#265.236#265.548
916	сталина	сталина	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#265.548#265.86
917	стало	стать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#265.86#266.172
918	неинтересно	неинтересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#266.172#266.484
919	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#266.484#266.796
920	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#266.796#267.108
921	трубы	труба	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#267.108#267.42
922	оказывается	оказываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#267.42#267.732
923	по-прежнему	по-прежнему	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#267.732#268.044
924	лопаются	лопаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#268.044#268.356
925	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#268.356#268.668
926	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#268.668#268.98
927	чем	что	PRON	_	Case=Ins	_	_	_	@djup1961m-words#268.98#269.292
928	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@djup1961m-words#269.292#269.604
929	занимались	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#269.604#269.94
930	хотелось	хотеться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#270.32#270.637
931	бы	бы	AUX	_	_	_	_	_	@djup1961m-words#270.637#270.954
932	узнать	узнать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#270.954#271.271
933	у	у	ADP	_	_	_	_	_	@djup1961m-words#272.09#272.416
934	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@djup1961m-words#272.416#272.742
935	каждый	каждый	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#272.742#273.068
936	год	год	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#273.068#273.394
937	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#273.394#273.72
938	осень	осень	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#273.72#274.046
939	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#274.046#274.372
940	осень	осень	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#274.372#274.698
941	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#274.698#275.024
942	зима	зима	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#275.024#275.35
943	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#275.35#275.676
944	что-то	что-то	PRON	_	Case=Acc	_	_	_	@djup1961m-words#275.676#276.002
945	страшное	страшный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#276.002#276.33
946	да	да	CCONJ	_	_	_	_	_	@djup1961m-words#278.438#278.722
947	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#278.722#279.006
948	если	если	SCONJ	_	_	_	_	_	@djup1961m-words#279.006#279.29
949	посмотреть	смотреть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#279.29#279.574
950	федеральные	федеральный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@djup1961m-words#279.574#279.858
951	каналы	канал	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#279.858#280.142
952	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#280.142#280.426
953	да	д	PART	_	_	_	_	_	@djup1961m-words#280.426#280.71
954	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#280.71#280.994
955	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#280.994#281.278
956	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#281.278#281.562
957	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#281.562#281.846
958	все	все	PRON	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	@djup1961m-words#281.846#282.13
959	в	в	ADP	_	_	_	_	_	@djup1961m-words#282.13#282.414
960	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#282.414#282.698
961	участвуют	участвовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#282.698#282.995

